p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,50,20,500,120,5.229407,4217.946232557297
 , , ,50,20,100,500,120,1.9998825,4236.801424741745
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,32,100,500,120,2.3446565,4255.862557411194
 , , ,20,20,100,500,120,1.9185465,4274.481920480728
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,20,100,500,120,2.678719,4295.437572717667
 , , ,32,20,100,500,120,2.0102944999999997,4312.497609615326
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,128,500,120,1.422637,4328.647376537323
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,50,128,500,120,3.265574,4352.266393899918
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,32,128,500,120,2.2138275,4372.554054737091
 , , ,100,80,16,500,120,4.4358695,4399.381825685501
 , , ,8,50,20,500,120,4.043464,4423.713668584824
 , , ,4,50,20,500,120,4.3642725,4449.209446668625
 , , ,80,32,20,500,120,4.351338500000001,4476.38494181633
 , , ,4,64,16,500,120,3.9641205,4501.433824777603
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,128,80,500,120,4.2541445,4527.485539197922
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,100,64,500,120,5.5686135,4556.621967315674
