input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
100000,32,640,#pragma clang loop unrolling full, ,16,16,200,disabled,sockets,0.111545,1846.9541256427765
100000,8,1280,#pragma clang loop unrolling full, ,64,128,160,explicit,cores,0.25199499999999997,1863.9743902683258
100000,8,1600,#pragma clang loop unrolling full, ,16,8,160,none,cores,0.25483,1880.7410016059875
100000,8,1280,#pragma clang loop unrolling full, ,4,4,128,disabled,cores,0.25171,1897.7383811473846
100000,48,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,160,compact,cores,0.106235,1914.3024616241455
100000,128,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,64,200,compact,cores,0.126745,1931.102540254593
100000,8,1600,#pragma clang loop unrolling full, ,256,96,200,explicit,cores,0.25422500000000003,1948.1262249946594
100000,96,100,#pragma clang loop unrolling full, ,96,128,200,compact,threads,0.120555,1964.9383742809296
100000,48,1280,#pragma clang loop unrolling full,#pragma omp parallel for,256,2,160,compact,sockets,0.17679,1981.9102637767792
100000,32,1280,#pragma clang loop unrolling full, ,4,2,160,compact,cores,0.129525,1998.7184846401215
100000,48,100,#pragma clang loop unrolling full, ,32,4,64,none,cores,0.10657,2015.1582052707672
100000,64,100, ,#pragma omp parallel for,128,256,10,balanced,sockets,0.102155,2032.0064277648926
100000,4,100,#pragma clang loop unrolling full, ,2,32,10,none,threads,0.49009,2049.5021438598633
100000,32,100,#pragma clang loop unrolling full, ,32,16,10,none,cores,0.09339,2065.96736741066
100000,48,200, ,#pragma omp parallel for,8,128,20,disabled,cores,0.110385,2082.510090112686
100000,256,100, ,#pragma omp parallel for,16,8,200,compact,sockets,0.14166,2099.7591636180878
100000,48,100, ,#pragma omp parallel for,64,96,80,disabled,cores,0.103875,2116.250730752945
100000,16,100, ,#pragma omp parallel for,8,128,160,scatter,sockets,0.13103,2133.0856640338898
100000,256,100, , ,96,2,100,scatter,sockets,0.14854499999999998,2149.5747356414795
100000,32,100, ,#pragma omp parallel for,4,256,160,none,sockets,0.09407,2166.4464585781097
100000,4,2000,#pragma clang loop unrolling full,#pragma omp parallel for,2,16,200,none,threads,0.5155,2184.146228790283
100000,4,2000,#pragma clang loop unrolling full, ,2,64,40,balanced,cores,0.5025850000000001,2201.6109590530396
100000,32,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,2,20,compact,cores,0.10303999999999999,2218.4224622249603
100000,256,100, ,#pragma omp parallel for,8,2,64,compact,sockets,0.13409,2235.473827123642
100000,128,100,#pragma clang loop unrolling full, ,128,2,160,scatter,threads,0.12067,2251.6021552085876
100000,128,100, ,#pragma omp parallel for,128,32,200,explicit,cores,0.16155,2268.6876542568207
100000,128,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,2,160,balanced,sockets,0.12057,2285.3741080760956
100000,32,100,#pragma clang loop unrolling full, ,16,2,10,explicit,cores,0.09368499999999999,2301.446300983429
100000,64,100, , ,128,32,200,compact,sockets,0.108485,2318.0461304187775
100000,96,100,#pragma clang loop unrolling full, ,4,4,80,compact,cores,0.114855,2334.5063548088074
100000,64,100, ,#pragma omp parallel for,256,16,160,compact,sockets,0.10958999999999999,2351.5502228736877
100000,64,100,#pragma clang loop unrolling full, ,64,256,40,none,sockets,0.11512,2368.140118598938
100000,32,100,#pragma clang loop unrolling full, ,32,256,40,explicit,threads,0.09312999999999999,2384.8939640522003
100000,128,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,200,none,threads,0.138045,2401.5304112434387
100000,4,2000,#pragma clang loop unrolling full, ,2,8,10,explicit,sockets,0.514665,2419.3181846141815
100000,4,2000, , ,2,4,128,none,threads,0.5147349999999999,2437.0025396347046
100000,128,100,#pragma clang loop unrolling full, ,2,96,20,disabled,cores,0.14414,2453.45810008049
100000,128,200,#pragma clang loop unrolling full, ,128,2,160,explicit,cores,0.15563,2470.062501192093
100000,256,100, ,#pragma omp parallel for,32,128,200,scatter,threads,0.14142,2487.0505046844482
