p1,p2,p3,p4,p5,t0,objective,elapsed_sec
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,50,2000,6.9680815,3540.0505878925323
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,16,2000,6.478937,3575.0648612976074
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,2000,6.2701255,3609.87132024765
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,128,2000,7.536484,3645.683214902878
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,50,2000,7.555704,3681.5264949798584
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,4,4,2000,7.5499885,3717.314521551132
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,8,2000,7.548028,3753.179710149765
#pragma clang loop(i1) pack array(A) allocate(malloc), ,8,2048,256,2000,7.466384,3791.143571376801
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,16,2000,7.555887500000001,3827.13005065918
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,2048,4,2000,6.404156,3860.630615711212
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,4,128,2000,7.554918499999999,3896.719638824463
#pragma clang loop(i1) pack array(A) allocate(malloc), ,80,4,256,2000,7.5756105,3933.2590787410736
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,4,2000,6.6956465,3968.194135189056
 , ,4,100,4,2000,7.568899500000001,4003.97433423996
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,256,2000,7.4534715,4042.055056333542
 , ,100,4,128,2000,7.5409025,4077.738825082779
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,256,2000,7.476798,4116.182911872864
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,4,2000,6.278982,4152.350399494171
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,8,2000,6.281132,4187.062250137329
 , ,32,16,4,2000,7.577792499999999,4222.818557024002
 , ,4,16,4,2000,7.5656945,4259.955045461655
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,4,2000,7.5701535,4297.147625207901
 , ,100,2048,8,2000,6.266583499999999,4332.727010011673
 , ,128,2048,4,2000,6.407992,4367.220465660095
#pragma clang loop(i1) pack array(A) allocate(malloc), ,8,4,256,2000,7.539276,4404.463910102844
 , ,100,2048,4,2000,6.285022,4440.255467414856
 , ,50,2048,4,2000,6.286187,4474.454716682434
 , ,96,2048,4,2000,6.549564,4508.822970867157
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,4,128,2000,7.564961,4544.730194807053
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,8,256,2000,7.5767435,4580.578495502472
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,256,2000,7.573601,4616.663571596146
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,50,256,2000,7.5709935,4653.927851438522
 , ,128,4,8,2000,7.587926,4691.194522380829
