input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
10000000,2,10,#pragma clang loop unrolling full, ,2,256,cores,explicit,22.044719999999998,12423.045963048935
10000000,2,160,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,cores,balanced,21.47654,12523.273050785065
10000000,2,200, ,#pragma omp parallel for,256,8,sockets,none,21.608825,12620.79547739029
10000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,32,sockets,scatter,21.51366,12723.950999259949
10000000,2,128, ,#pragma omp parallel for,4,256,cores,compact,21.591695,12824.04599070549
10000000,2,200, ,#pragma omp parallel for,64,128,sockets,none,21.491500000000002,12938.456082582474
10000000,3,128,#pragma clang loop unrolling full, ,2,2,cores,scatter,21.489314999999998,13032.302571773529
10000000,2,200,#pragma clang loop unrolling full, ,64,256,cores,none,21.560254999999998,13133.130309581757
10000000,4,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,cores,compact,21.564140000000002,13236.394980669022
10000000,2,200,#pragma clang loop unrolling full, ,4,8,cores,compact,21.610509999999998,13340.290635108948
10000000,2,200, , ,256,16,threads,scatter,21.57783,13437.830973148346
10000000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,sockets,balanced,21.521345,13544.624529838562
10000000,2,200, , ,256,4,cores,balanced,21.597175,13650.140213489532
10000000,2,160,#pragma clang loop unrolling full,#pragma omp parallel for,8,8,sockets,scatter,21.53259,13756.75421833992
10000000,2,160,#pragma clang loop unrolling full,#pragma omp parallel for,8,96,sockets,none,21.568905,13855.408694982529
10000000,3,160,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,cores,scatter,21.54808,13958.27199602127
10000000,2,200,#pragma clang loop unrolling full, ,2,2,threads,compact,21.569825,14055.999178409576
10000000,8,200, , ,4,2,cores,explicit,21.540255000000002,14152.967967033386
10000000,2,160,#pragma clang loop unrolling full, ,8,2,cores,scatter,21.58308,14246.771580934525
10000000,2,200, ,#pragma omp parallel for,4,96,cores,compact,21.476965,14347.601151227951
10000000,2,200,#pragma clang loop unrolling full, ,256,2,sockets,scatter,21.45592,14448.017199754715
10000000,2,160,#pragma clang loop unrolling full, ,2,2,threads,none,21.644785,14551.57064318657
