input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
500000,3,80,#pragma clang loop unrolling full,#pragma omp parallel for,16,4,sockets,scatter,1.07638,3035.8114099502563
500000,2,200, , ,32,96,sockets,compact,1.0744099999999999,3074.61057806015
500000,8,20,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,cores,disabled,1.10439,3107.101594209671
500000,2,128,#pragma clang loop unrolling full, ,256,4,sockets,scatter,1.069985,3141.649605512619
500000,2,64,#pragma clang loop unrolling full,#pragma omp parallel for,256,96,cores,compact,1.0762550000000002,3175.377066373825
500000,2,200,#pragma clang loop unrolling full, ,4,2,sockets,scatter,1.076105,3216.390166282654
500000,3,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,threads,balanced,1.077755,3259.4909994602203
500000,2,200,#pragma clang loop unrolling full, ,16,2,cores,compact,1.07734,3293.16841673851
500000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,8,cores,explicit,1.076955,3329.986653804779
500000,2,200,#pragma clang loop unrolling full, ,16,256,sockets,explicit,1.07608,3365.4403834342957
500000,2,200, , ,4,16,cores,none,1.077275,3399.4354009628296
500000,3,160, ,#pragma omp parallel for,128,2,sockets,compact,1.07769,3440.1784048080444
500000,3,200, , ,256,2,sockets,scatter,1.07796,3471.1525955200195
500000,2,128, , ,128,2,sockets,compact,1.077365,3530.8749628067017
500000,3,100, , ,256,4,sockets,none,1.079225,3579.143734693527
500000,2,100, , ,128,4,sockets,compact,1.07437,3621.0394327640533
500000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,threads,disabled,1.078615,3653.4656579494476
500000,3,100, ,#pragma omp parallel for,32,96,cores,explicit,1.0785,3695.9889278411865
500000,2,128, ,#pragma omp parallel for,128,128,sockets,balanced,1.0818750000000001,3739.011650085449
500000,2,100, , ,2,128,cores,disabled,1.07631,3774.2026278972626
500000,2,128, , ,8,256,cores,balanced,1.07131,3811.909085035324
500000,2,160,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,cores,explicit,1.076495,3851.923417329788
500000,2,128,#pragma clang loop unrolling full, ,256,32,threads,compact,1.074415,3899.239818572998
500000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,256,8,cores,explicit,1.072125,3933.4885866642
500000,2,80,#pragma clang loop unrolling full, ,64,128,threads,explicit,1.08414,3967.938458442688
