p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,64,100,40,0.0057385,1522.1184601783752
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,50,100,40,0.0056089999999999,1534.8741705417633
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,80,64,100,40,0.009621,1547.7572798728943
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,64,100,40,0.0056955,1560.2651653289795
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,64,100,40,0.009707,1573.1452515125277
 , , ,128,32,256,100,40,0.0058235,1585.7341389656067
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,64,100,40,0.0099895,1597.1451563835144
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,50,100,40,0.0100279999999999,1608.5297751426697
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,2048,64,100,40,0.009658,1619.920979499817
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,2048,50,100,40,0.0096175,1631.3872468471527
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,64,64,100,40,0.0095655,1644.097863197327
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,256,100,40,0.0087415,1657.4501252174375
 , , ,128,8,128,100,40,0.0058435,1670.841338634491
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,256,100,40,0.006142,1683.3738453388214
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,256,100,40,0.0062215,1695.67321062088
 , , ,128,20,256,100,40,0.005801,1706.8613803386688
 , , ,128,64,256,100,40,0.0056495,1717.6856744289398
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,4,100,40,0.01074,1728.929132938385
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,50,100,40,0.0098055,1740.701580286026
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,8,256,100,40,0.009011,1754.2619755268097
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,2048,256,100,40,0.0099155,1765.8177044391632
 , , ,100,20,256,100,40,0.00573,1778.6503064632416
 , , ,128,4,256,100,40,0.00595,1791.28546333313
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,50,100,40,0.0096555,1804.2449305057528
