p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,8,500,120,7.877848500000001,1894.6516003608704
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,64,20,500,120,4.910515500000001,1920.6515710353851
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,4,500,120,3.254143,1940.2357387542725
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,8,256,500,120,2.185022,1956.772306680679
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,50,100,500,120,3.0716185,1976.3516311645508
 , , ,100,50,256,500,120,1.5533805,1992.0155534744265
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,2048,128,500,120,2.7324409999999997,2010.3197684288025
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,20,4,20,500,120,4.3417935,2035.1363410949707
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,50,500,120,5.914308999999999,2063.400577306747
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,128,500,120,1.7055189999999998,2077.079663038254
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,16,16,500,120,3.853918,2099.587975502014
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,100,16,500,120,5.387843,2125.728151082993
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,16,4,500,120,3.949922,2148.00772356987
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,50,80,256,500,120,2.6886064999999997,2167.7474415302277
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,32,128,500,120,2.649789,2185.9393997192383
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,64,32,500,120,5.442805,2213.9243910312653
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,8,4,500,120,3.3044765,2233.531362056732
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,50,100,500,120,3.208832,2253.9001178741455
 , , ,50,16,64,500,120,2.4948805,2271.2960171699524
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,100,64,500,120,5.991235,2300.895401239395
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,32,500,120,3.09995,2321.547529697418
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,64,500,120,3.5568455,2343.4510846138
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,64,8,500,120,9.0602995,2381.0680832862854
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,100,256,500,120,2.1806135,2399.315753698349
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,256,500,120,2.5287550000000003,2419.5517106056213
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,80,128,500,120,2.05312,2438.7352945804596
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,8,128,500,120,2.175094,2457.224601984024
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,128,500,120,2.190826,2475.0434448719025
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,128,128,500,120,2.1088575,2492.916076898575
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,32,128,500,120,2.04787,2511.392322778702
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,100,128,500,120,2.135466,2529.735969543457
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,80,128,500,120,2.3655255000000004,2549.859773159027
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,8,128,500,120,2.1775815,2568.3635170459747
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,64,256,500,120,1.651315,2585.1638264656067
 , , ,128,20,256,500,120,1.4925085,2600.5042645931244
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,100,500,120,2.693595,2622.019641160965
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,100,500,120,2.9870710000000003,2645.177005290985
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,100,500,120,2.441877,2665.7234284877777
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,80,100,500,120,2.9384205000000003,2687.088498353958
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,32,100,500,120,3.12149,2708.8126199245453
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,128,100,500,120,2.4347725,2727.843866109848
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,64,100,500,120,2.95418,2750.6525251865387
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,50,256,500,120,2.091593,2768.9805476665497
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,4,256,500,120,2.38108,2788.244851589203
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,4,500,120,3.703109,2810.274789094925
 , , ,4,100,4,500,120,3.310412,2832.7922780513763
 , , ,4,16,4,500,120,3.6808325,2854.7478065490723
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,20,20,500,120,4.397553500000001,2880.2516095638275
