input,p0,p1,p2,p3,p4,p5,p6,objective,elapsed_sec
1500000000,256,cores,close, , ,"schedule(static,1)",static,13.414705,6002.294334888458
1500000000,256,sockets,close, , ,"schedule(static,1)",dynamic,13.41353,6051.671015262604
1500000000,96,cores,close,#pragma omp parallel for,simd, ,static,13.651465,6102.164924860001
1500000000,96,cores,close, , ,"schedule(static,1)",dynamic,13.42439,6151.777392625809
1500000000,2,threads,master,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.62717,6202.058968067169
1500000000,32,sockets,close, , ,"schedule(static,1)",static,13.42175,6251.493188381195
1500000000,4,cores,master, , ,"schedule(static,1)",dynamic,13.44619,6301.010570049286
1500000000,4,threads,master, , ,"schedule(static,1)",dynamic,13.434445,6350.64245057106
1500000000,192,cores,close,#pragma omp parallel for,simd,"schedule(static,32)",dynamic,14.346255,6403.661177396774
1500000000,192,cores,close,#pragma omp parallel for,simd, ,static,13.640450000000001,6454.83412528038
1500000000,32,cores,master, , ,"schedule(static,1)",dynamic,13.13129,6503.921074390411
1500000000,2,cores,master,#pragma omp parallel for, , ,dynamic,13.64949,6554.204966068268
1500000000,32,cores,spread, , ,"schedule(static,1)",dynamic,13.418005,6603.670930862427
1500000000,192,threads,close,#pragma omp parallel for, ,"schedule(static,1)",dynamic,13.651615,6654.174334526062
1500000000,16,cores,close,#pragma omp parallel for, , ,dynamic,13.588000000000001,6704.142853975296
1500000000,256,cores,spread, , ,"schedule(static,1)",dynamic,13.443385,6753.579818725586
1500000000,64,sockets,close, , ,"schedule(static,1)",static,13.535435,6803.135989665985
1500000000,192,cores,spread, , ,"schedule(static,1)",dynamic,13.470415,6852.588388442993
1500000000,16,cores,close, ,simd,"schedule(static,1)",dynamic,13.43206,6901.855167388916
1500000000,4,cores,close, ,simd,"schedule(static,1)",dynamic,13.430869999999999,6951.318253993988
1500000000,96,cores,close, , ,"schedule(static,1)",static,13.425665,7001.047701597214
1500000000,96,cores,close,#pragma omp parallel for, ,"schedule(static,1)",static,13.633965,7051.597341299057
1500000000,96,cores,spread,#pragma omp parallel for,simd,"schedule(static,1)",static,13.58713,7102.4196174144745
1500000000,192,sockets,close, , ,"schedule(static,1)",static,13.45806,7152.350970983505
1500000000,16,cores,close,#pragma omp parallel for, ,"schedule(static,1)",static,13.581145,7202.68003153801
1500000000,256,cores,close,#pragma omp parallel for, ,"schedule(static,1)",static,13.587164999999999,7253.6512405872345
1500000000,2,threads,close,#pragma omp parallel for,simd, ,dynamic,13.64763,7304.003247022629
1500000000,2,cores,close,#pragma omp parallel for,simd, ,dynamic,13.641285,7354.70650434494
