p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,8,64,200,240,0.0039434814701746,2208.9299652576447
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,100,8,1000,1200,0.6141290601537177,2208.9486060142517
 , , ,8,4,64,60,80,0.0001541415678536,2360.548486471176
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,50,200,240,0.0019942822762521,2360.5663418769836
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,2048,50,1000,1200,0.4599207017222562,2360.5835785865784
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,80,60,80,0.0001483163802709,2484.65691280365
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,64,200,240,0.0020171162943271,2484.67525100708
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,100,64,1000,1200,0.173705790958742,2484.692914247513
 , , ,16,32,80,60,80,0.000173595435266,2563.854392528534
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,2048,128,200,240,0.0042847970880299,2563.8753588199615
 , , ,8,16,4,1000,1200,0.8565601794062493,2563.895268678665
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,8,80,60,80,0.0001434876181763,2674.316472053528
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,100,16,128,200,240,0.0042594166030683,2674.337408065796
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,128,32,1000,1200,0.2012316918838035,2674.3559336662292
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,32,80,60,80,0.000174262005805,2789.8848309516907
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,64,200,240,0.0039416959646151,2789.9040977954865
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,80,50,1000,1200,0.2102927059784782,2789.9241511821747
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,20,4,256,60,80,0.0001529252581593,2838.536963224411
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,50,200,240,0.0039107305641886,2838.5617439746857
 , , ,4,8,8,1000,1200,0.7174015192907741,2838.5809364318848
