p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
7,40, ,#pragma omp parallel for,256,32,threads,disabled,0.5542050000000001,2159.0248205661774
7,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,cores,explicit,0.537185,2175.2729284763336
6,200, , ,8,2,threads,scatter,0.62765,2191.024978876114
8,20,#pragma clang loop unrolling full,#pragma omp parallel for,128,8,threads,disabled,0.4573,2207.0232350826263
2,200,#pragma clang loop unrolling full, ,16,64,threads,balanced,1.57243,2227.024493455887
6,100,#pragma clang loop unrolling full, ,2,256,sockets,balanced,0.777915,2243.23122215271
5,100, , ,96,96,sockets,explicit,0.83517,2261.024764060974
4,10,#pragma clang loop unrolling full,#pragma omp parallel for,256,16,sockets,scatter,0.95612,2279.025111436844
2,160,#pragma clang loop unrolling full, ,128,64,cores,scatter,1.880255,2299.0256757736206
8,160, , ,8,256,cores,explicit,0.458005,2315.024694442749
5,100, , ,32,16,cores,none,0.789865,2331.355241060257
5,160,#pragma clang loop unrolling full, ,64,128,threads,balanced,0.887775,2349.025021791458
8,128, ,#pragma omp parallel for,256,8,sockets,explicit,0.496675,2365.2314808368683
2,128,#pragma clang loop unrolling full,#pragma omp parallel for,16,8,sockets,none,1.902645,2387.0250215530396
6,160, , ,8,32,threads,explicit,0.668715,2403.1076848506927
8,10, ,#pragma omp parallel for,8,256,sockets,balanced,0.52398,2419.0250310897827
8,40,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,sockets,disabled,0.500495,2435.024662256241
8,20,#pragma clang loop unrolling full, ,64,32,threads,disabled,0.47402999999999995,2451.0247383117676
8,20,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,threads,none,0.48460000000000003,2467.024201154709
2,80, ,#pragma omp parallel for,32,2,cores,balanced,1.5676700000000001,2487.0241615772247
3,64,#pragma clang loop unrolling full, ,128,32,cores,compact,1.0294750000000001,2505.0253405570984
3,20, , ,128,96,sockets,balanced,1.07434,2523.025131702423
3,160, , ,256,128,threads,none,1.185335,2541.0273475646973
7,80, ,#pragma omp parallel for,32,256,cores,compact,0.53718,2557.0244166851044
8,200, ,#pragma omp parallel for,256,8,cores,balanced,0.54635,2573.314829349518
3,200, , ,4,8,threads,scatter,1.17432,2591.0253098011017
7,128, ,#pragma omp parallel for,2,96,cores,compact,0.542525,2607.107843875885
2,64,#pragma clang loop unrolling full, ,16,2,cores,explicit,1.53694,2627.024465560913
3,200,#pragma clang loop unrolling full, ,2,4,threads,explicit,1.261775,2645.025718688965
8,80, ,#pragma omp parallel for,16,2,cores,compact,0.506005,2661.025319814682
2,80, ,#pragma omp parallel for,32,64,sockets,explicit,1.861085,2681.025881767273
5,40, , ,96,4,sockets,scatter,0.744505,2697.148908853531
3,80, ,#pragma omp parallel for,8,256,threads,compact,1.0351750000000002,2715.0254521369934
4,80, , ,16,4,threads,explicit,0.9534499999999999,2733.025201320648
8,200, , ,2,128,threads,scatter,0.473645,2749.0255270004272
5,64,#pragma clang loop unrolling full,#pragma omp parallel for,64,4,sockets,none,0.772465,2765.4788801670074
5,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,128,cores,balanced,0.623365,2783.0250322818756
3,40, , ,2,16,cores,balanced,1.532835,2801.5619547367096
6,10, ,#pragma omp parallel for,256,32,threads,none,0.664795,2819.025317430496
2,20,#pragma clang loop unrolling full,#pragma omp parallel for,96,16,sockets,explicit,1.9761,2839.478392601013
3,20, ,#pragma omp parallel for,16,96,threads,none,1.2680150000000001,2857.397085905075
7,40,#pragma clang loop unrolling full, ,96,4,cores,disabled,0.5514600000000001,2873.0254549980164
5,100, ,#pragma omp parallel for,128,2,sockets,explicit,0.77353,2889.4387369155884
5,128, ,#pragma omp parallel for,2,256,sockets,compact,0.7066349999999999,2907.0249412059784
2,100, , ,2,128,threads,balanced,1.57074,2925.581247329712
3,160,#pragma clang loop unrolling full, ,256,128,cores,balanced,1.29211,2943.519552707672
7,128, , ,32,16,cores,scatter,0.53291,2959.044666290283
4,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,threads,scatter,0.943975,2977.025375366211
8,100,#pragma clang loop unrolling full, ,64,8,cores,explicit,0.43225,2993.0255444049835
2,64, , ,16,2,threads,balanced,1.632655,3013.0257172584534
5,40,#pragma clang loop unrolling full, ,32,96,threads,none,0.72652,3029.1907103061676
5,100,#pragma clang loop unrolling full, ,32,8,sockets,explicit,0.76957,3045.5615158081055
6,128,#pragma clang loop unrolling full, ,2,128,sockets,explicit,0.5795600000000001,3061.0369107723236
7,128,#pragma clang loop unrolling full, ,8,16,sockets,none,0.565095,3077.2310914993286
5,100, ,#pragma omp parallel for,32,64,sockets,explicit,0.765455,3095.025943994522
8,10, ,#pragma omp parallel for,256,32,cores,scatter,0.48214,3111.0254011154175
6,128,#pragma clang loop unrolling full,#pragma omp parallel for,8,4,sockets,explicit,0.6429199999999999,3129.025605201721
5,200,#pragma clang loop unrolling full, ,16,128,cores,explicit,0.7864,3145.3964993953705
5,100,#pragma clang loop unrolling full, ,2,2,sockets,disabled,0.7306349999999999,3161.4377162456512
4,200,#pragma clang loop unrolling full, ,128,8,sockets,scatter,0.934935,3179.0245950222015
4,200, , ,64,128,sockets,compact,0.933505,3197.025160074234
5,64, , ,8,96,threads,balanced,0.62805,3213.0237922668457
4,160,#pragma clang loop unrolling full,#pragma omp parallel for,256,64,cores,disabled,0.940115,3231.0284852981567
5,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,128,threads,compact,0.707495,3249.0239293575287
4,10,#pragma clang loop unrolling full,#pragma omp parallel for,2,32,sockets,scatter,0.961035,3267.0255172252655
2,10, ,#pragma omp parallel for,4,256,sockets,scatter,1.917975,3287.107833623886
8,100,#pragma clang loop unrolling full, ,256,4,cores,disabled,0.45283,3303.0248374938965
6,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,128,sockets,scatter,0.645005,3319.560337305069
3,160, , ,32,256,cores,disabled,1.3155350000000001,3337.27295255661
2,200, , ,4,8,sockets,explicit,1.68888,3357.0253314971924
5,200, , ,2,4,sockets,disabled,0.74444,3373.0251767635345
3,80, ,#pragma omp parallel for,64,96,cores,none,1.2569050000000002,3391.1896040439606
8,40, ,#pragma omp parallel for,16,16,threads,disabled,0.45921,3407.025186061859
7,100, , ,96,4,sockets,balanced,0.598635,3423.0254757404327
4,128,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,threads,scatter,0.945435,3441.0250651836395
8,20,#pragma clang loop unrolling full,#pragma omp parallel for,96,96,sockets,disabled,0.488145,3457.0252845287323
7,40,#pragma clang loop unrolling full, ,256,96,sockets,balanced,0.459665,3473.0254142284393
