input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
100000,2,40,#pragma clang loop unrolling full, ,2,256,sockets,compact,0.26051,1744.1778676509857
100000,2,64,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,sockets,disabled,0.26264,1761.7692494392395
100000,2,200, , ,2,2,cores,disabled,0.266205,1779.401629447937
100000,2,64, , ,128,4,threads,compact,0.258475,1796.816133737564
100000,16,100, ,#pragma omp parallel for,4,4,cores,balanced,0.26898,1815.0332939624786
100000,32,40, ,#pragma omp parallel for,128,32,threads,explicit,0.299165,1833.301771402359
100000,2,10,#pragma clang loop unrolling full, ,256,32,threads,compact,0.26454500000000003,1850.8273723125458
100000,96,64,#pragma clang loop unrolling full, ,256,256,cores,disabled,0.467125,1871.491087436676
100000,256,100,#pragma clang loop unrolling full, ,256,256,cores,explicit,0.877225,1892.1241245269775
100000,8,128, ,#pragma omp parallel for,2,128,threads,none,0.26804,1909.9883110523224
100000,8,100, ,#pragma omp parallel for,4,96,sockets,compact,0.272115,1928.0177862644196
100000,96,20, , ,2,32,threads,balanced,0.587045,1946.8753244876862
100000,16,20, , ,64,4,threads,explicit,0.28451000000000004,1964.4926128387451
100000,16,128, ,#pragma omp parallel for,4,256,threads,none,0.28142,1982.4529843330383
100000,16,128, ,#pragma omp parallel for,128,8,cores,compact,0.27514,2000.6707217693329
100000,16,128, ,#pragma omp parallel for,256,2,cores,disabled,0.27751000000000003,2018.6824882030487
100000,128,10,#pragma clang loop unrolling full, ,2,8,sockets,scatter,0.46336,2037.502542257309
100000,32,200,#pragma clang loop unrolling full, ,96,128,sockets,scatter,0.27837500000000004,2055.0290484428406
100000,48,40, ,#pragma omp parallel for,2,256,sockets,none,0.3095,2073.881458759308
100000,64,40, , ,256,32,threads,balanced,0.35541,2091.874114751816
100000,64,40, ,#pragma omp parallel for,2,256,threads,compact,0.272485,2110.8416619300842
100000,192,10,#pragma clang loop unrolling full, ,4,32,threads,disabled,0.8855900000000001,2130.660562515259
100000,64,200, , ,8,96,threads,scatter,0.32505,2148.575614929199
100000,2,10,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,cores,explicit,0.2667,2166.320592880249
