input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
5000000,8,400,#pragma clang loop unrolling full,#pragma omp parallel for,4,256,10,explicit,cores,11.2036,7461.775755167007
5000000,8,1000, , ,256,256,10,scatter,threads,11.560185,7512.426530122757
5000000,8,200, ,#pragma omp parallel for,8,96,200,explicit,sockets,11.141375,7561.901959896088
5000000,8,2000, ,#pragma omp parallel for,256,2,10,balanced,threads,11.393745,7612.892748832703
5000000,8,1000,#pragma clang loop unrolling full,#pragma omp parallel for,96,128,160,none,sockets,11.1061,7662.406677007675
5000000,8,1600, , ,16,256,80,compact,cores,15.300595000000001,7724.564277410507
5000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,160,balanced,sockets,11.39966,7775.467313528061
5000000,8,2000, ,#pragma omp parallel for,4,128,200,none,threads,11.956199999999999,7827.174788236618
5000000,7,100, , ,4,16,10,explicit,cores,12.8424,7882.393710851669
5000000,8,400, , ,4,128,10,scatter,cores,11.238745,7931.928584098816
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,40,explicit,threads,11.158435,7981.986563444138
5000000,7,100, ,#pragma omp parallel for,2,32,200,explicit,cores,12.732795,8036.263148784637
5000000,8,100, ,#pragma omp parallel for,4,2,160,none,cores,11.123840000000001,8086.424739599228
5000000,8,1000, ,#pragma omp parallel for,256,32,64,none,cores,11.17298,8136.272577047348
5000000,8,1600, , ,2,2,100,none,cores,11.09292,8186.594033479691
5000000,8,2000, ,#pragma omp parallel for,2,96,100,balanced,cores,11.39648,8237.091085910797
5000000,8,2000, ,#pragma omp parallel for,16,4,64,balanced,cores,11.38334,8288.06108045578
5000000,8,1600, , ,64,256,128,balanced,sockets,11.503695,8339.196667671204
5000000,8,200,#pragma clang loop unrolling full, ,2,2,160,disabled,threads,11.114709999999999,8388.937556743622
5000000,8,640, , ,32,2,200,none,cores,11.253820000000001,8439.067483901978
5000000,8,1600, ,#pragma omp parallel for,4,2,128,none,cores,11.170584999999999,8489.10455775261
5000000,8,2000,#pragma clang loop unrolling full, ,32,96,20,balanced,cores,11.50783,8539.73768901825
5000000,8,1600, ,#pragma omp parallel for,64,256,200,explicit,sockets,11.935085,8592.635627031326
5000000,8,400, ,#pragma omp parallel for,128,16,128,none,cores,11.128625,8642.181488990784
5000000,8,200, , ,4,256,100,balanced,sockets,11.390455,8692.85590171814
5000000,8,800,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,64,balanced,sockets,11.372045,8743.140397071838
5000000,8,1280, , ,4,4,20,compact,cores,15.19102,8805.235264778137
5000000,8,100,#pragma clang loop unrolling full, ,8,128,100,balanced,cores,11.38923,8856.183502435684
5000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,16,128,128,balanced,cores,11.36943,8906.641097068787
5000000,8,100,#pragma clang loop unrolling full, ,4,64,80,balanced,cores,11.40351,8958.636125326157
5000000,8,1000, ,#pragma omp parallel for,256,128,10,none,sockets,11.151375,9008.177579402924
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,128,balanced,sockets,11.39362,9060.21847653389
5000000,8,400,#pragma clang loop unrolling full, ,64,128,200,balanced,sockets,11.39317,9110.188559770584
5000000,8,1600, ,#pragma omp parallel for,32,256,20,balanced,cores,11.35143,9161.835247039795
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,40,balanced,cores,11.387395,9212.523315191269
5000000,8,2000, , ,4,8,200,disabled,sockets,11.160535,9262.602600812912
5000000,7,640, ,#pragma omp parallel for,96,4,160,compact,cores,16.081235,9326.894671440125
5000000,8,100, , ,16,4,20,balanced,cores,11.478594999999999,9378.036432027817
5000000,8,1600, , ,2,256,128,balanced,cores,11.408964999999998,9428.506647825241
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,96,80,none,threads,11.076715,9478.499203681946
5000000,8,640, , ,128,96,64,balanced,threads,11.387575,9529.175991535187
5000000,8,1600,#pragma clang loop unrolling full, ,2,256,40,balanced,sockets,11.559204999999999,9581.315163612366
5000000,8,2000, ,#pragma omp parallel for,32,64,20,balanced,threads,11.472465,9632.479763031006
5000000,8,100,#pragma clang loop unrolling full, ,128,96,10,none,threads,11.10755,9682.726575136185
5000000,8,2000, ,#pragma omp parallel for,128,8,80,balanced,cores,11.47174,9734.341965913773
5000000,5,1000, ,#pragma omp parallel for,2,256,10,explicit,cores,17.690800000000003,9804.233630180359
5000000,8,100,#pragma clang loop unrolling full, ,256,256,160,balanced,cores,11.503955000000001,9855.111128807068
5000000,8,1000,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,128,balanced,cores,11.450685,9905.929206609726
5000000,8,640,#pragma clang loop unrolling full,#pragma omp parallel for,16,256,160,none,cores,11.14097,9956.45119857788
5000000,8,640, ,#pragma omp parallel for,128,256,160,balanced,sockets,11.42299,10006.97929406166
