p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,128,64,40,20,0.0004835,1464.225683927536
 , , ,8,2048,80,40,20,0.0002839999999999,1475.6415965557098
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,100,40,20,0.000274,1487.0264613628387
 , , ,4,100,128,40,20,0.000281,1500.6254017353058
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,50,40,20,0.000273,1512.0102763175964
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,128,40,20,0.0002795,1525.5259861946106
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,100,40,20,0.00029,1539.774405002594
 , , ,128,100,50,40,20,0.0002525,1552.3975908756256
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,50,40,20,0.0002575,1563.3747627735138
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,50,40,20,0.0002605,1574.281358718872
 , , ,128,2048,32,40,20,0.000259,1585.1142647266388
 , , ,80,4,256,40,20,0.0002705,1597.1182746887207
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,50,40,20,0.0002585,1609.602721452713
 , , ,100,2048,50,40,20,0.0002535,1620.717591047287
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,256,40,20,0.000513,1633.5907027721405
 , , ,128,128,50,40,20,0.000282,1645.9470443725586
 , , ,128,128,32,40,20,0.0002565,1658.4133973121643
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,32,40,20,0.0002835,1669.3022816181185
 , , ,100,2048,64,40,20,0.000268,1679.9695100784302
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,64,40,20,0.000411,1691.1217877864838
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,50,40,20,0.0002875,1702.2192475795746
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,32,40,20,0.0002645,1713.4459338188171
 , , ,4,2048,64,40,20,0.0002619999999999,1725.5775210857391
 , , ,96,2048,50,40,20,0.00027,1736.8143084049225
 , , ,4,128,80,40,20,0.000274,1750.2583210468292
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,64,40,20,0.000272,1763.9453902244568
 , , ,16,2048,80,40,20,0.000248,1775.1106233596802
 , , ,8,2048,64,40,20,0.0003315,1786.4225738048551
 , , ,4,2048,128,40,20,0.0003015,1798.470427274704
 , , ,4,128,64,40,20,0.0003934999999999,1812.3300306797028
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,4,50,40,20,0.0005195,1826.43466424942
 , , ,8,2048,256,40,20,0.0003015,1838.0780997276304
 , , ,4,64,256,40,20,0.000323,1851.8772237300873
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,128,256,40,20,0.000523,1863.6737761497495
 , , ,96,100,50,40,20,0.0002905,1876.1218764781952
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,128,50,40,20,0.000293,1887.3214745521543
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,4,256,40,20,0.0004685,1899.3707404136655
 , , ,128,80,32,40,20,0.000307,1910.3100526332855
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,32,40,20,0.000332,1921.6902816295624
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,50,40,20,0.000344,1934.2736721038816
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,2048,64,40,20,0.0005655,1945.893939256668
 , , ,100,128,50,40,20,0.000296,1958.4331674575808
 , , ,128,2048,20,40,20,0.0002935,1971.0062930583952
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,128,64,40,20,0.0004755,1982.8094685077667
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,50,40,20,0.0003034999999999,1993.934330701828
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,80,64,40,20,0.000423,2005.438324213028
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,4,50,40,20,0.0006134999999999,2017.617745399475
 , , ,100,2048,32,40,20,0.000278,2028.6568682193756
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,20,40,20,0.0002745,2040.166519165039
 , , ,4,128,50,40,20,0.0002665,2052.525894641876
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,4,50,40,20,0.0006335,2064.986272573471
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,128,50,40,20,0.000277,2078.4300923347473
 , , ,8,2048,50,40,20,0.0002495,2091.389853954315
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,64,40,20,0.000259,2103.445873737335
 , , ,20,2048,50,40,20,0.000299,2114.534820318222
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,64,40,20,0.0002625,2125.6622335910797
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,50,40,20,0.000304,2136.9667053222656
 , , ,4,2048,50,40,20,0.000267,2149.4746656417847
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,4,40,20,0.00029549999999999997,2162.598480463028
