input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
5000000,32,160, , ,96,2,cores,explicit,1.62947,3018.1103072166443
5000000,32,200,#pragma clang loop unrolling full, ,128,2,sockets,disabled,1.639325,3040.5494730472565
5000000,256,160, , ,64,2,cores,explicit,1.7933050000000001,3063.5863785743713
5000000,32,160, , ,8,2,threads,explicit,1.629905,3085.9317059516907
5000000,32,20,#pragma clang loop unrolling full, ,64,2,threads,balanced,1.63502,3108.330374479294
5000000,32,200, ,#pragma omp parallel for,128,256,sockets,none,1.64526,3130.7585554122925
5000000,32,40,#pragma clang loop unrolling full, ,128,2,sockets,balanced,1.639785,3153.3107392787933
5000000,32,10, , ,256,2,cores,none,1.6371799999999999,3175.7419481277466
5000000,32,10,#pragma clang loop unrolling full, ,8,2,sockets,compact,1.708305,3198.2820847034454
5000000,32,128,#pragma clang loop unrolling full, ,4,2,cores,compact,1.6999900000000001,3220.8945863246918
5000000,48,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,cores,explicit,1.799135,3243.746283054352
5000000,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,32,cores,disabled,1.68004,3266.29434800148
5000000,16,128, ,#pragma omp parallel for,4,32,cores,compact,1.9144899999999998,3289.458310365677
5000000,32,100, , ,96,256,sockets,explicit,1.63374,3312.054423093796
5000000,256,200, ,#pragma omp parallel for,4,16,cores,explicit,1.798305,3335.298220872879
5000000,128,200, , ,96,256,cores,balanced,1.77294,3358.3182713985443
5000000,256,200, , ,16,2,sockets,scatter,1.79033,3381.257319688797
5000000,192,10,#pragma clang loop unrolling full, ,96,96,cores,compact,1.78318,3404.2224066257477
5000000,128,160, ,#pragma omp parallel for,64,128,cores,compact,1.77769,3427.4505455493927
5000000,96,10,#pragma clang loop unrolling full,#pragma omp parallel for,8,2,sockets,compact,1.768145,3450.473556280136
5000000,96,10, , ,16,2,sockets,explicit,1.78754,3473.4625294208527
5000000,128,200, ,#pragma omp parallel for,96,2,sockets,compact,1.824455,3498.3067741394043
5000000,48,10, ,#pragma omp parallel for,16,256,threads,explicit,1.7755049999999999,3521.198626756668
5000000,96,80, , ,96,2,sockets,explicit,1.77702,3544.1543102264404
5000000,256,10, , ,2,256,cores,scatter,1.785365,3567.0375776290894
5000000,256,128, , ,4,256,cores,compact,1.79284,3589.9702594280243
5000000,32,100,#pragma clang loop unrolling full, ,128,2,cores,compact,1.676055,3612.5938217639923
5000000,32,20, ,#pragma omp parallel for,96,256,sockets,scatter,1.71005,3635.4305369853973
5000000,32,80, , ,128,2,cores,compact,1.68357,3657.9741871356964
5000000,64,10, ,#pragma omp parallel for,2,2,sockets,disabled,1.788975,3681.006384372711
5000000,32,160,#pragma clang loop unrolling full, ,4,256,cores,explicit,1.63585,3703.6667654514313
