input,p0,p1,p2,p3,p4,p5,objective,elapsed_sec
1000000,21,cores,close, , ,"schedule(static,1)",0.452055,3003.4661185741425
5000000,16,cores,close, , ,"schedule(static,1)",0.484055,3011.262630224228
100000,42,cores,master, , ,"schedule(static,32)",0.46187,3072.0934789180756
1000000,42,cores,master, , ,"schedule(static,2)",0.47208,3079.8359956741333
5000000,42,cores,master, , ,"schedule(static,16)",0.49082000000000003,3087.5535004138947
100000,2,cores,close, ,simd,"schedule(static,1)",0.43989,3114.577466249466
1000000,2,cores,spread, , ,"schedule(static,1)",0.45221500000000003,3122.3206238746643
5000000,2,cores,close, , ,"schedule(static,1)",0.49957999999999997,3130.2897956371307
100000,42,sockets,close, , ,"schedule(static,1)",0.44642000000000004,3169.539510011673
1000000,42,sockets,close, , ,"schedule(static,2)",0.45269000000000004,3177.1458990573883
5000000,42,sockets,close, , ,"schedule(static,1)",0.483925,3184.8746461868286
100000,2,threads,master, , ,"schedule(static,1)",0.44612,3212.1884524822235
1000000,42,cores,master, , ,"schedule(static,1)",0.451505,3219.877195119858
5000000,2,cores,master, , ,"schedule(static,1)",0.486695,3227.592331647873
100000,2,threads,close, , ,"schedule(static,2)",0.44079999999999997,3316.3147490024567
1000000,42,threads,close, , ,"schedule(static,1)",0.45193,3323.9397439956665
5000000,42,sockets,close, , ,"schedule(static,2)",0.49127,3331.7254815101624
100000,4,cores,close, , ,"schedule(static,1)",0.44361,3381.4087653160095
1000000,4,cores,close, , ,"schedule(static,1)",0.451785,3389.0625145435333
5000000,2,threads,close, , ,"schedule(static,2)",0.487975,3396.9718146324158
100000,42,threads,master, , ,"schedule(static,1)",0.440835,3425.949107170105
1000000,2,cores,master, , ,"schedule(static,1)",0.44864499999999996,3433.4812726974487
5000000,42,cores,master, , ,"schedule(static,1)",0.482325,3441.2424178123474
100000,32,cores,close, , ,"schedule(static,1)",0.44458,3544.841817140579
1000000,32,threads,close, , ,"schedule(static,1)",0.474725,3552.657222509384
5000000,32,cores,close, , ,"schedule(static,1)",0.484885,3560.461806535721
100000,8,cores,spread, , ,"schedule(static,1)",0.44410499999999997,3621.016965150833
1000000,8,cores,close, ,simd,"schedule(static,2)",0.45311,3628.7694573402405
5000000,8,sockets,master, ,simd,"schedule(static,1)",0.48595,3636.502105951309
100000,8,cores,close, ,simd,"schedule(static,1)",0.44605,3709.1872885227203
1000000,8,cores,close, , ,"schedule(static,1)",0.45175,3716.8747174739838
5000000,8,threads,master, ,simd,"schedule(static,1)",0.479605,3724.6147515773773
100000,2,cores,close, ,simd, ,0.532365,3837.151089668274
1000000,2,cores,close, ,simd, ,0.45006999999999997,3844.8732273578644
5000000,42,cores,close, ,simd,"schedule(static,1)",0.48529,3852.554825782776
100000,8,cores,close, ,simd,"schedule(static,2)",0.44583,3928.5415844917297
1000000,8,cores,close, ,simd,"schedule(static,1)",0.451635,3936.133933544159
5000000,8,cores,close, ,simd,"schedule(static,1)",0.573345,3944.00129365921
100000,42,sockets,master, , ,"schedule(static,1)",0.44393499999999997,4105.076629400253
1000000,42,sockets,spread, , ,"schedule(static,1)",0.451755,4112.640692472458
5000000,42,cores,spread, , ,"schedule(static,2)",0.48689000000000004,4120.415214300156
100000,42,sockets,master, , ,"schedule(static,2)",0.44423,4201.823616027832
1000000,42,threads,master, , ,"schedule(static,1)",0.45224,4209.525398492813
5000000,42,threads,master, ,simd,"schedule(static,1)",0.484765,4217.235599994659
100000,16,cores,close, , ,"schedule(static,1)",0.516805,4301.746648788452
1000000,32,cores,close, , ,"schedule(static,1)",0.452095,4309.4828844070435
5000000,8,cores,spread, , ,"schedule(static,1)",0.480915,4317.387474775314
100000,42,cores,close, , ,"schedule(static,1)",0.44579,4470.485024213791
1000000,21,threads,close, , ,"schedule(static,1)",0.451915,4478.142752170563
5000000,2,cores,spread, , ,"schedule(static,1)",0.48578,4486.033789157867
100000,16,cores,close, ,simd,"schedule(static,1)",0.44087,4547.44269824028
1000000,2,cores,close, ,simd,"schedule(static,1)",0.46974,4555.23094367981
5000000,2,cores,master, ,simd,"schedule(static,1)",0.483425,4562.924744606018
100000,8,threads,master, , ,"schedule(static,1)",0.44455,4705.009564876556
1000000,8,threads,master, , ,"schedule(static,1)",0.45265500000000003,4712.629234075546
5000000,8,cores,master, , ,"schedule(static,1)",0.480505,4720.429756641388
100000,8,threads,close, , ,"schedule(static,1)",0.444315,4881.653322935104
1000000,16,threads,close, , ,"schedule(static,1)",0.450395,4889.321720838547
5000000,16,sockets,master, , ,"schedule(static,2)",0.48363,4897.047000169754
100000,21,cores,close, , ,"schedule(static,2)",0.445345,4991.052129507065
1000000,4,cores,close, ,simd,"schedule(static,1)",0.451705,4998.811367034912
5000000,2,sockets,master, ,simd,"schedule(static,1)",0.48672000000000004,5006.655334711075
100000,2,sockets,spread, ,simd,"schedule(static,1)",0.44454,5134.817618370056
1000000,2,sockets,spread, ,simd, ,0.4541,5142.533459186554
5000000,2,sockets,master, ,simd, ,0.485085,5150.516763448715
100000,42,threads,close, ,simd,"schedule(static,1)",0.44389500000000004,5302.576904296875
1000000,42,cores,close, ,simd,"schedule(static,1)",0.45108499999999996,5310.297689676285
5000000,32,cores,spread, ,simd,"schedule(static,1)",0.481085,5318.038533687592
100000,2,threads,master, ,simd,"schedule(static,1)",0.44455999999999996,5495.771647691727
1000000,2,sockets,spread, ,simd,"schedule(static,1)",0.44981499999999996,5503.40461730957
5000000,2,threads,master, ,simd,"schedule(static,1)",0.487305,5511.178663253784
100000,32,cores,close, ,simd,"schedule(static,1)",0.44097,5672.10391497612
1000000,32,cores,close, ,simd,"schedule(static,1)",0.44872999999999996,5679.812814474106
5000000,42,cores,spread, ,simd,"schedule(static,1)",0.485585,5687.522921562195
100000,8,cores,master, , ,"schedule(static,1)",0.439915,5804.912346363068
1000000,8,threads,close, , ,"schedule(static,2)",0.45104999999999995,5812.4829976558685
5000000,8,cores,spread, ,simd,"schedule(static,2)",0.487315,5820.242201328278
100000,42,cores,close, ,simd,"schedule(static,1)",0.445025,5908.072045087814
1000000,2,sockets,master, , , ,0.451455,5915.676548242569
5000000,2,cores,spread, , , ,0.48648,5923.440350532532
100000,16,threads,close, ,simd,"schedule(static,1)",0.44536,6057.761731147766
1000000,21,cores,close, ,simd,"schedule(static,1)",0.45216500000000004,6065.3803334236145
5000000,16,cores,close, ,simd,"schedule(static,1)",0.48351999999999995,6073.284286975861
100000,42,cores,close, ,simd,"schedule(static,2)",0.44076,6148.342247009277
1000000,42,threads,close, ,simd,"schedule(static,2)",0.45421500000000004,6155.910183906555
5000000,42,cores,master, ,simd,"schedule(static,1)",0.48428000000000004,6163.566824436188
100000,42,threads,spread, ,simd,"schedule(static,1)",0.44422,6269.198790550232
1000000,32,threads,close, ,simd,"schedule(static,1)",0.517405,6276.968308210373
5000000,42,sockets,spread, ,simd,"schedule(static,1)",0.48407500000000003,6284.6832275390625
100000,21,threads,master, , ,"schedule(static,1)",0.44184,6411.184000968933
1000000,8,cores,master, , ,"schedule(static,1)",0.45081499999999997,6418.98486495018
5000000,16,sockets,master, , ,"schedule(static,1)",0.486595,6426.68160367012
100000,16,cores,master, , ,"schedule(static,1)",0.44553,6531.248524427414
1000000,32,cores,spread, , ,"schedule(static,1)",0.44894500000000004,6538.879793405533
5000000,21,cores,master, , ,"schedule(static,1)",0.486235,6546.633858919144
100000,32,cores,spread, ,simd,"schedule(static,1)",0.46242,6727.934602022171
1000000,21,cores,spread, ,simd,"schedule(static,1)",0.45189999999999997,6735.561696052551
5000000,32,cores,master, ,simd,"schedule(static,1)",0.48270500000000005,6743.25185418129
100000,16,cores,spread, , ,"schedule(static,1)",0.44145999999999996,6816.325055599213
1000000,4,cores,master, ,simd,"schedule(static,1)",0.44828,6823.906845808029
5000000,8,cores,master, ,simd,"schedule(static,1)",0.48728000000000005,6831.689520120621
100000,4,cores,close, ,simd,"schedule(static,1)",0.44394999999999996,7006.061697721481
1000000,42,sockets,close, ,simd,"schedule(static,1)",0.448335,7013.6781969070435
5000000,32,cores,close, ,simd,"schedule(static,1)",0.48813,7021.457051992416
100000,21,threads,close, ,simd,"schedule(static,1)",0.44427,7161.813349723816
1000000,21,cores,master, ,simd,"schedule(static,1)",0.451665,7169.493474245071
5000000,16,cores,master, ,simd,"schedule(static,1)",0.48428,7177.245582342148
100000,2,sockets,close, ,simd,"schedule(static,1)",0.44471,7272.4555032253265
1000000,2,sockets,master, ,simd,"schedule(static,1)",0.44916,7280.213283538818
5000000,2,sockets,close, ,simd,"schedule(static,1)",0.48558,7288.105764389038
100000,4,sockets,close, ,simd,"schedule(static,1)",0.515065,7421.717350959778
1000000,2,sockets,close, ,simd,"schedule(static,1)",0.45218,7429.439900875092
5000000,2,threads,close, ,simd,"schedule(static,1)",0.487005,7437.222468852997
100000,42,cores,master, ,simd,"schedule(static,1)",0.44532,7531.374884605408
1000000,42,threads,master, ,simd,"schedule(static,1)",0.45089999999999997,7539.0722115039825
5000000,2,cores,spread, ,simd,"schedule(static,1)",0.48456,7547.087703943253
100000,2,sockets,master, , ,"schedule(static,1)",0.441695,7585.162030696869
1000000,42,sockets,master, , ,"schedule(static,1)",0.451585,7592.728898763657
5000000,32,sockets,master, , ,"schedule(static,1)",0.48667499999999997,7600.669845581055
100000,21,threads,spread, , ,"schedule(static,1)",0.444505,7704.9781239032745
1000000,21,sockets,spread, , ,"schedule(static,1)",0.448665,7712.5944747924805
5000000,21,sockets,master, , ,"schedule(static,1)",0.48573,7720.395332574844
100000,8,cores,spread, , ,"schedule(static,4)",0.44536,7844.420857429504
1000000,8,cores,spread, , ,"schedule(static,4)",0.454655,7852.098137140274
5000000,16,cores,master, , ,"schedule(static,1)",0.485975,7859.889147281647
100000,8,cores,master, ,simd,"schedule(static,1)",0.44577,7919.827081680298
1000000,8,cores,master, ,simd,"schedule(static,1)",0.447655,7927.47109413147
5000000,4,cores,master, ,simd,"schedule(static,1)",0.48597,7935.222971200943
100000,2,sockets,master, , ,"schedule(static,2)",0.44102,7985.6666758060455
1000000,4,threads,master, , ,"schedule(static,1)",0.451225,7993.285598754883
5000000,2,sockets,master, , ,"schedule(static,1)",0.48628000000000005,8001.089213848114
100000,42,cores,spread, , ,"schedule(static,1)",0.442925,8188.547034263611
1000000,2,threads,master, , ,"schedule(static,1)",0.45174000000000003,8196.171419620514
5000000,42,cores,spread, , ,"schedule(static,1)",0.48597,8203.906774520874
100000,32,cores,master, ,simd,"schedule(static,1)",0.440785,8329.84203696251
1000000,21,cores,master, , ,"schedule(static,1)",0.450685,8337.472486972809
5000000,32,cores,spread, , ,"schedule(static,1)",0.484935,8345.201659440994
100000,2,threads,spread, , ,"schedule(static,1)",0.444265,8381.88494348526
1000000,2,sockets,spread, , ,"schedule(static,1)",0.470005,8389.897100925446
5000000,2,threads,spread, , ,"schedule(static,1)",0.484755,8397.612369298935
100000,2,cores,master, , ,"schedule(static,1)",0.445585,8468.58982181549
1000000,2,sockets,master, , ,"schedule(static,1)",0.451405,8476.225215911865
5000000,2,cores,master, , ,"schedule(static,2)",0.48419999999999996,8483.95998597145
100000,2,threads,master, , ,"schedule(static,2)",0.44415,8545.76932811737
1000000,2,threads,spread, , ,"schedule(static,1)",0.4517,8553.423402547836
5000000,2,sockets,close, , ,"schedule(static,1)",0.48127,8561.24010014534
100000,42,cores,spread, ,simd,"schedule(static,1)",0.44104,8767.36073088646
1000000,42,cores,spread, ,simd,"schedule(static,1)",0.46447,8775.174681186676
5000000,42,threads,master, , ,"schedule(static,1)",0.48607,8782.905984163284
100000,2,cores,master, ,simd,"schedule(static,1)",0.443795,8863.028896570206
1000000,2,cores,spread, ,simd,"schedule(static,1)",0.451625,8870.72615146637
5000000,2,cores,close, ,simd,"schedule(static,1)",0.48489000000000004,8878.64752984047
100000,32,threads,master, , ,"schedule(static,1)",0.439665,9034.512411117554
1000000,21,threads,master, , ,"schedule(static,1)",0.451485,9042.209291934967
5000000,32,threads,master, , ,"schedule(static,1)",0.48708,9050.13105750084
100000,21,cores,master, ,simd,"schedule(static,1)",0.44305,9264.86520576477
1000000,42,cores,master, ,simd,"schedule(static,1)",0.45391499999999996,9272.642239570618
5000000,42,sockets,master, ,simd,"schedule(static,1)",0.48547,9280.487020015717
100000,4,cores,master, , ,"schedule(static,1)",0.44384999999999997,9333.770869970322
1000000,2,threads,close, , ,"schedule(static,1)",0.452355,9341.484925746918
5000000,2,sockets,spread, , ,"schedule(static,1)",0.484545,9349.242593050003
100000,4,cores,close, ,simd,"schedule(static,2)",0.44667,9465.508903265
1000000,2,threads,close, ,simd,"schedule(static,1)",0.45199500000000004,9473.2097427845
5000000,2,cores,close, ,simd,"schedule(static,2)",0.48775,9481.00459432602
100000,32,cores,spread, , ,"schedule(static,1)",0.444295,9653.719489097595
1000000,32,sockets,master, , ,"schedule(static,1)",0.45357000000000003,9661.43665933609
5000000,21,threads,master, , ,"schedule(static,1)",0.48707,9669.184524536133
100000,16,threads,master, , ,"schedule(static,1)",0.443345,9890.112496614456
1000000,4,cores,spread, , ,"schedule(static,1)",0.4458,9897.80236363411
5000000,4,cores,master, , ,"schedule(static,1)",0.48136999999999996,9905.587321519852
100000,4,sockets,master, , ,"schedule(static,1)",0.44384,9942.04018163681
1000000,2,threads,master, , ,"schedule(static,2)",0.45106999999999997,9949.857431411743
5000000,2,threads,master, , ,"schedule(static,2)",0.488135,9957.731541633606
100000,2,sockets,spread, , ,"schedule(static,1)",0.44376499999999997,10101.886032819748
1000000,2,sockets,master, , ,"schedule(static,2)",0.454395,10109.617595434189
5000000,2,sockets,master, , ,"schedule(static,2)",0.488795,10117.363048315048
100000,21,cores,master, , ,"schedule(static,1)",0.44325000000000003,10321.64660024643
1000000,32,threads,master, , ,"schedule(static,1)",0.45325499999999996,10329.350948572159
5000000,21,threads,spread, , ,"schedule(static,1)",0.486535,10337.236614465714
100000,21,cores,spread, , ,"schedule(static,1)",0.443575,10430.795674324036
1000000,21,cores,spread, , ,"schedule(static,1)",0.469455,10438.66891169548
5000000,32,cores,master, , ,"schedule(static,1)",0.4848,10446.434031486511
100000,21,cores,master, , ,"schedule(static,2)",0.44379,10530.531530618668
1000000,21,sockets,master, , ,"schedule(static,1)",0.46238,10538.49181509018
5000000,16,cores,master, , ,"schedule(static,2)",0.485135,10546.33484506607
100000,4,cores,spread, , ,"schedule(static,1)",0.44448,10655.438575029373
1000000,8,cores,spread, , ,"schedule(static,1)",0.45204,10663.075617074966
5000000,4,cores,close, , ,"schedule(static,1)",0.485865,10670.911188364029
100000,42,threads,master, ,simd,"schedule(static,1)",0.444425,10871.632721185684
1000000,32,threads,master, ,simd,"schedule(static,1)",0.45161,10879.32437133789
5000000,16,threads,master, , ,"schedule(static,1)",0.48667,10887.104303598404
100000,8,sockets,master, , ,"schedule(static,1)",0.43892,10987.185596704483
1000000,16,sockets,master, , ,"schedule(static,1)",0.45071,10994.986145734787
5000000,8,sockets,master, , ,"schedule(static,1)",0.48516499999999996,11002.726563692093
100000,2,sockets,master, , ,"schedule(static,4)",0.446145,11041.25685620308
1000000,4,sockets,master, , ,"schedule(static,1)",0.450615,11048.928474187851
5000000,4,sockets,master, , ,"schedule(static,2)",0.483995,11056.651506662369
100000,2,cores,master, , ,"schedule(static,2)",0.44416,11406.759804487228
1000000,42,threads,spread, , ,"schedule(static,1)",0.448325,11414.558053731918
5000000,42,sockets,master, , ,"schedule(static,1)",0.48168500000000003,11422.39720582962
100000,21,sockets,master, , ,"schedule(static,1)",0.44638,11461.268538475037
1000000,8,sockets,master, , ,"schedule(static,1)",0.45211999999999997,11468.947258234024
5000000,4,sockets,master, , ,"schedule(static,1)",0.500885,11476.884707450867
100000,32,threads,close, , ,"schedule(static,1)",0.44285,11724.570302248001
1000000,4,cores,master, , ,"schedule(static,1)",0.45089500000000005,11732.289812803268
5000000,8,threads,master, , ,"schedule(static,1)",0.492415,11741.062968969345
100000,42,sockets,close, ,simd,"schedule(static,1)",0.44315499999999997,12002.850011348724
1000000,42,sockets,close, , ,"schedule(static,1)",0.44782,12010.695915222168
5000000,4,threads,master, , ,"schedule(static,1)",0.484415,12018.622797966003
100000,32,cores,master, , ,"schedule(static,2)",0.439085,12059.060590744019
1000000,2,cores,master, , ,"schedule(static,2)",0.455975,12066.939028263092
5000000,16,cores,spread, , ,"schedule(static,1)",0.48514,12074.809877157211
100000,4,threads,close, ,simd,"schedule(static,1)",0.44138,12210.587399482727
1000000,4,threads,close, ,simd,"schedule(static,1)",0.452465,12218.37338399887
5000000,4,sockets,close, ,simd,"schedule(static,1)",0.48628499999999997,12226.292138576508
100000,16,cores,master, , ,"schedule(static,2)",0.44472500000000004,12454.565259218216
1000000,21,threads,spread, , ,"schedule(static,1)",0.45144,12462.293975353241
5000000,21,cores,master, ,simd,"schedule(static,1)",0.48068,12470.162610530853
100000,2,threads,master, , , ,0.444185,12857.073598861694
1000000,2,cores,spread, , , ,0.45094,12864.898430347443
5000000,2,threads,spread, , , ,0.51986,12872.720242500305
100000,32,sockets,master, ,simd,"schedule(static,1)",0.45033,13033.821001052856
1000000,21,sockets,master, ,simd,"schedule(static,1)",0.44899,13041.574682474136
5000000,32,sockets,spread, , ,"schedule(static,1)",0.48106000000000004,13049.313928365707
100000,4,threads,master, , ,"schedule(static,1)",0.44381000000000004,13119.81519651413
1000000,4,cores,master, , ,"schedule(static,2)",0.45282,13127.499460458755
5000000,8,threads,master, , ,"schedule(static,2)",0.488045,13135.243973970413
100000,16,threads,spread, , ,"schedule(static,1)",0.44396,13346.541649580002
1000000,8,threads,close, , ,"schedule(static,1)",0.45162,13354.162520885468
5000000,21,threads,close, , ,"schedule(static,1)",0.4851,13361.971565961838
100000,42,sockets,spread, ,simd,"schedule(static,1)",0.46134,13654.901674985886
1000000,4,sockets,close, , ,"schedule(static,1)",0.450355,13662.513525724411
5000000,42,sockets,close, ,simd,"schedule(static,1)",0.48386,13670.328395843506
100000,16,sockets,spread, , ,"schedule(static,1)",0.443655,13855.810131311417
1000000,16,cores,spread, , ,"schedule(static,1)",0.449845,13863.629496097565
5000000,32,sockets,close, ,simd,"schedule(static,1)",0.484385,13871.45239686966
100000,42,sockets,master, ,simd,"schedule(static,1)",0.443395,13913.995807170868
1000000,42,sockets,master, ,simd,"schedule(static,1)",0.453065,13921.751673221588
5000000,2,cores,spread, , ,"schedule(static,2)",0.48316000000000003,13929.509939193726
100000,32,sockets,close, ,simd,"schedule(static,1)",0.5280400000000001,14068.316631555557
1000000,8,sockets,close, ,simd,"schedule(static,1)",0.44898,14075.982830524445
5000000,21,sockets,close, , ,"schedule(static,1)",0.482875,14083.712299823761
100000,42,threads,master, , ,"schedule(static,2)",0.44411,14266.390273332596
1000000,42,threads,close, ,simd,"schedule(static,1)",0.44823999999999997,14274.059618711472
5000000,42,threads,spread, ,simd,"schedule(static,1)",0.487555,14282.010475158691
100000,16,sockets,master, , ,"schedule(static,1)",0.442585,14614.36818742752
1000000,42,sockets,spread, ,simd,"schedule(static,1)",0.47026500000000004,14622.223499774933
5000000,32,threads,close, ,simd,"schedule(static,1)",0.48163500000000004,14630.071201562881
100000,21,cores,spread, ,simd,"schedule(static,1)",0.44376,14922.360676050186
1000000,32,sockets,close, , ,"schedule(static,1)",0.44727,14930.088527917862
5000000,42,threads,close, , ,"schedule(static,1)",0.50298,14938.08343744278
100000,2,cores,spread, ,simd,"schedule(static,1)",0.44458,15292.641446590424
1000000,4,cores,spread, ,simd,"schedule(static,1)",0.45079,15300.324680566788
5000000,2,sockets,master, ,simd,"schedule(static,2)",0.48529,15308.168192625046
100000,42,cores,master, , ,"schedule(static,2)",0.44328,15351.561096429825
1000000,32,cores,spread, , ,"schedule(static,2)",0.448535,15359.378058195114
5000000,4,cores,spread, , ,"schedule(static,1)",0.485155,15367.170106649399
100000,4,sockets,spread, , ,"schedule(static,1)",0.443215,15588.297071695328
1000000,2,threads,close, , ,"schedule(static,2)",0.45211,15595.924807310104
5000000,4,sockets,spread, , ,"schedule(static,1)",0.48492999999999997,15603.820987701416
100000,32,threads,master, , ,"schedule(static,2)",0.44234,15756.87945151329
1000000,32,sockets,spread, , ,"schedule(static,1)",0.44873,15764.538606643677
5000000,32,sockets,master, ,simd,"schedule(static,1)",0.485485,15772.517861366272
100000,2,cores,master, , ,"schedule(static,4)",0.44525000000000003,16026.228421211243
1000000,4,threads,spread, , ,"schedule(static,1)",0.45015,16033.84273815155
5000000,2,sockets,spread, ,simd,"schedule(static,1)",0.48213,16041.638860225677
100000,4,threads,master, , ,"schedule(static,2)",0.4424,16175.483819007874
1000000,2,sockets,master, , ,"schedule(static,4)",0.52627,16183.262900590897
5000000,16,sockets,close, , ,"schedule(static,1)",0.481935,16191.075193881989
100000,42,threads,master, , ,"schedule(static,4)",0.44,16425.54474711418
1000000,2,cores,close, , ,"schedule(static,2)",0.449665,16433.14584326744
5000000,4,sockets,close, , ,"schedule(static,2)",0.489205,16440.954765081406
100000,4,cores,master, ,simd,"schedule(static,1)",0.44467999999999996,16828.069428920746
1000000,4,threads,close, , ,"schedule(static,1)",0.45059,16835.724098205566
5000000,8,threads,close, , ,"schedule(static,1)",0.48197500000000004,16843.729506254196
100000,32,sockets,master, , ,"schedule(static,2)",0.443585,16890.60568499565
1000000,42,sockets,master, , ,"schedule(static,2)",0.45038,16898.26761674881
5000000,32,cores,master, , ,"schedule(static,2)",0.488975,16906.042593240738
500000,4,cores,spread, , ,"schedule(static,1)",0.44703000000000004,16914.217027664185
2500000,4,cores,spread, , ,"schedule(static,1)",0.463505,16921.978928804398
10000000,4,cores,spread, ,simd,"schedule(static,1)",0.523675,16929.934844493866
